enseignant_id,ecole_id,ief_id,ia_id,region,milieu,genre,statut,corps,anciennete,attendance_prop
T013572,E02156,IEF017,IA04,Thiès,urbain,H,contractuel,instituteur adjoint,5,0.8353246751044308
T013573,E02156,IEF017,IA04,Thiès,urbain,F,contractuel,instituteur,3,0.8823176757494321
T013574,E02156,IEF017,IA04,Thiès,urbain,F,contractuel,instituteur adjoint,0,0.901610413220227
T013575,E02156,IEF017,IA04,Thiès,urbain,H,fonctionnaire,instituteur,7,0.918920673648201
T013576,E02157,IEF037,IA09,Fatick,rural,H,contractuel,instituteur,7,0.7806211942722819
T013577,E02157,IEF037,IA09,Fatick,rural,H,fonctionnaire,instituteur adjoint,21,0.9720065402751767
T013578,E02157,IEF037,IA09,Fatick,rural,H,fonctionnaire,instituteur,13,0.8914070558929137
T013579,E02158,IEF009,IA03,Dakar,urbain,F,fonctionnaire,instituteur,12,0.8529538294039355
T013580,E02158,IEF009,IA03,Dakar,urbain,F,contractuel,instituteur adjoint,0,0.8577246012784588
T013581,E02158,IEF009,IA03,Dakar,urbain,H,fonctionnaire,instituteur adjoint,17,0.8699933590275941
T013582,E02158,IEF009,IA03,Dakar,urbain,F,fonctionnaire,instituteur adjoint,22,0.7865190447986368
T013583,E02158,IEF009,IA03,Dakar,urbain,F,fonctionnaire,instituteur,23,0.901179593237216
T013584,E02158,IEF009,IA03,Dakar,urbain,F,fonctionnaire,instituteur,21,0.90593326583257
T013585,E02158,IEF009,IA03,Dakar,urbain,H,contractuel,vacataire,17,0.7704727725119525
T013586,E02158,IEF009,IA03,Dakar,urbain,F,fonctionnaire,instituteur,15,0.9482167011106465
T013587,E02159,IEF002,IA01,Dakar,urbain,H,fonctionnaire,instituteur,8,0.9286902295751992
T013588,E02159,IEF002,IA01,Dakar,urbain,H,contractuel,vacataire,5,0.9063342862701831
T013589,E02159,IEF002,IA01,Dakar,urbain,H,fonctionnaire,instituteur adjoint,21,0.9296352612720088
T013590,E02159,IEF002,IA01,Dakar,urbain,F,fonctionnaire,instituteur,6,0.8288154637765107
T013591,E02159,IEF002,IA01,Dakar,urbain,H,fonctionnaire,instituteur,13,0.9615565522899984
T013592,E02159,IEF002,IA01,Dakar,urbain,H,fonctionnaire,vacataire,0,0.847468101226786
T013593,E02159,IEF002,IA01,Dakar,urbain,H,fonctionnaire,instituteur,1,0.9361505520404116
T013594,E02159,IEF002,IA01,Dakar,urbain,H,contractuel,instituteur,10,0.9235928587089779
T013595,E02159,IEF002,IA01,Dakar,urbain,F,contractuel,instituteur adjoint,2,0.9410429182871534
T013596,E02159,IEF002,IA01,Dakar,urbain,F,fonctionnaire,instituteur,14,0.9098846934203685
T013597,E02159,IEF002,IA01,Dakar,urbain,F,fonctionnaire,instituteur,16,0.9090804293524504
T013598,E02160,IEF038,IA09,Fatick,rural,F,contractuel,vacataire,1,0.9307664208851242
T013599,E02160,IEF038,IA09,Fatick,rural,H,contractuel,instituteur adjoint,11,0.9147461235594706
T013600,E02160,IEF038,IA09,Fatick,rural,H,contractuel,instituteur adjoint,0,0.8520953453376668
T013601,E02161,IEF054,IA15,Sédhiou,rural,H,fonctionnaire,instituteur adjoint,20,0.7653098998721968
T013602,E02161,IEF054,IA15,Sédhiou,rural,H,contractuel,instituteur adjoint,7,0.6813065258630276
T013603,E02161,IEF054,IA15,Sédhiou,rural,H,fonctionnaire,instituteur,13,0.6236199520439263
T013604,E02161,IEF054,IA15,Sédhiou,rural,H,contractuel,instituteur adjoint,15,0.4205967471838691
T013605,E02161,IEF054,IA15,Sédhiou,rural,H,contractuel,instituteur adjoint,6,0.4391933450819475
T013606,E02162,IEF034,IA08,Louga,rural,H,contractuel,instituteur adjoint,1,0.4475437140107022
T013607,E02162,IEF034,IA08,Louga,rural,H,contractuel,instituteur adjoint,12,0.541119033101699
T013608,E02162,IEF034,IA08,Louga,rural,F,fonctionnaire,instituteur adjoint,7,0.8283443221526907
T013609,E02163,IEF032,IA07,Kaolack,urbain,H,contractuel,instituteur adjoint,4,0.9401902693952755
T013610,E02163,IEF032,IA07,Kaolack,urbain,H,fonctionnaire,instituteur,18,0.9135919231261528
T013611,E02163,IEF032,IA07,Kaolack,urbain,H,contractuel,instituteur adjoint,0,0.8233758416425487
T013612,E02163,IEF032,IA07,Kaolack,urbain,F,fonctionnaire,vacataire,16,0.9184672701886704
T013613,E02163,IEF032,IA07,Kaolack,urbain,H,contractuel,instituteur,3,0.7861713872336116
T013614,E02163,IEF032,IA07,Kaolack,urbain,H,fonctionnaire,instituteur,8,0.9078179050561166
T013615,E02163,IEF032,IA07,Kaolack,urbain,F,fonctionnaire,instituteur adjoint,11,0.8719794127679449
T013616,E02163,IEF032,IA07,Kaolack,urbain,H,fonctionnaire,instituteur,6,0.855766392283059
T013617,E02163,IEF032,IA07,Kaolack,urbain,H,contractuel,instituteur,12,0.8827387575456933
T013618,E02163,IEF032,IA07,Kaolack,urbain,H,contractuel,instituteur,1,0.7178679879417148
T013619,E02164,IEF022,IA05,Diourbel,urbain,H,contractuel,instituteur,14,0.46764280826769306
T013620,E02164,IEF022,IA05,Diourbel,urbain,H,contractuel,instituteur adjoint,2,0.7589955065141444
T013621,E02164,IEF022,IA05,Diourbel,urbain,H,contractuel,instituteur,3,0.6221247549068771
T013622,E02164,IEF022,IA05,Diourbel,urbain,F,contractuel,instituteur adjoint,2,0.4476754441120858
T013623,E02164,IEF022,IA05,Diourbel,urbain,H,contractuel,instituteur,0,0.560567514125849
T013624,E02164,IEF022,IA05,Diourbel,urbain,H,contractuel,instituteur,14,0.6789451602673032
T013625,E02165,IEF001,IA01,Dakar,urbain,H,fonctionnaire,vacataire,18,0.897616527624601
T013626,E02165,IEF001,IA01,Dakar,urbain,F,fonctionnaire,instituteur adjoint,13,0.9204033749701468
T013627,E02165,IEF001,IA01,Dakar,urbain,H,contractuel,instituteur,10,0.9169660453555121
T013628,E02165,IEF001,IA01,Dakar,urbain,H,fonctionnaire,instituteur,21,0.9603169801289266
T013629,E02165,IEF001,IA01,Dakar,urbain,H,fonctionnaire,vacataire,7,0.9372917811769251
T013630,E02165,IEF001,IA01,Dakar,urbain,H,fonctionnaire,vacataire,0,0.9383830606281315
T013631,E02165,IEF001,IA01,Dakar,urbain,H,contractuel,instituteur adjoint,5,0.9105123135114334
T013632,E02166,IEF004,IA01,Dakar,urbain,H,fonctionnaire,instituteur adjoint,8,0.9663631090738815
T013633,E02166,IEF004,IA01,Dakar,urbain,F,fonctionnaire,instituteur,19,0.9421726411247355
T013634,E02166,IEF004,IA01,Dakar,urbain,H,fonctionnaire,instituteur adjoint,16,0.9197755167360159
T013635,E02166,IEF004,IA01,Dakar,urbain,H,fonctionnaire,instituteur,0,0.9246634881815399
T013636,E02166,IEF004,IA01,Dakar,urbain,H,fonctionnaire,instituteur,16,0.9699130668145016
T013637,E02166,IEF004,IA01,Dakar,urbain,H,contractuel,instituteur adjoint,5,0.8878943534332832
T013638,E02166,IEF004,IA01,Dakar,urbain,F,fonctionnaire,instituteur,17,0.9145263924105245
T013639,E02166,IEF004,IA01,Dakar,urbain,F,fonctionnaire,instituteur adjoint,4,0.9011428642266407
T013640,E02166,IEF004,IA01,Dakar,urbain,F,fonctionnaire,vacataire,17,0.9064890117523116
T013641,E02166,IEF004,IA01,Dakar,urbain,F,contractuel,instituteur adjoint,2,0.9398930093684676
T013642,E02166,IEF004,IA01,Dakar,urbain,F,fonctionnaire,instituteur adjoint,13,0.9034392012226192
T013643,E02166,IEF004,IA01,Dakar,urbain,H,fonctionnaire,instituteur adjoint,19,0.9506418811481295
T013644,E02166,IEF004,IA01,Dakar,urbain,H,contractuel,vacataire,11,0.9043521744327572
T013645,E02167,IEF001,IA01,Dakar,urbain,H,contractuel,instituteur,12,0.8985214194794856
T013646,E02167,IEF001,IA01,Dakar,urbain,F,contractuel,instituteur adjoint,14,0.8988151339780955
T013647,E02167,IEF001,IA01,Dakar,urbain,H,fonctionnaire,instituteur adjoint,10,0.8727469801419535
T013648,E02167,IEF001,IA01,Dakar,urbain,H,fonctionnaire,instituteur,16,0.8960167806027481
T013649,E02167,IEF001,IA01,Dakar,urbain,F,fonctionnaire,instituteur adjoint,16,0.9792586739161357
T013650,E02167,IEF001,IA01,Dakar,urbain,H,fonctionnaire,vacataire,8,0.8877099315249465
T013651,E02167,IEF001,IA01,Dakar,urbain,H,fonctionnaire,instituteur,16,0.8716754246023615
T013652,E02167,IEF001,IA01,Dakar,urbain,H,fonctionnaire,instituteur,14,0.8516812419140438
T013653,E02167,IEF001,IA01,Dakar,urbain,H,fonctionnaire,instituteur,1,0.9396906359058691
T013654,E02167,IEF001,IA01,Dakar,urbain,H,fonctionnaire,vacataire,12,0.921338244859057
T013655,E02167,IEF001,IA01,Dakar,urbain,H,contractuel,instituteur adjoint,0,0.9011301037602275
T013656,E02167,IEF001,IA01,Dakar,urbain,H,fonctionnaire,instituteur,18,0.8085020399754239
T013657,E02167,IEF001,IA01,Dakar,urbain,H,contractuel,instituteur,17,0.8043049854755246
T013658,E02167,IEF001,IA01,Dakar,urbain,F,fonctionnaire,instituteur,12,0.9737251028096853
T013659,E02168,IEF034,IA08,Louga,rural,F,fonctionnaire,instituteur,17,0.7816657189475608
T013660,E02168,IEF034,IA08,Louga,rural,H,fonctionnaire,instituteur,20,0.8434263676948599
T013661,E02169,IEF036,IA09,Fatick,rural,H,fonctionnaire,instituteur,21,0.9019574075327871
T013662,E02169,IEF036,IA09,Fatick,rural,H,fonctionnaire,instituteur,15,0.9080327333061212
T013663,E02169,IEF036,IA09,Fatick,rural,H,contractuel,instituteur adjoint,9,0.9320990100897155
T013664,E02170,IEF050,IA13,Tambacounda,rural,F,fonctionnaire,vacataire,6,0.7416663105886729
T013665,E02170,IEF050,IA13,Tambacounda,rural,F,contractuel,instituteur adjoint,0,0.586518952474737
T013666,E02170,IEF050,IA13,Tambacounda,rural,H,contractuel,vacataire,4,0.5296676128942249
T013667,E02170,IEF050,IA13,Tambacounda,rural,H,fonctionnaire,instituteur,14,0.7077128474638607
T013668,E02171,IEF021,IA05,Diourbel,urbain,F,contractuel,instituteur,7,0.5905300818542094
T013669,E02171,IEF021,IA05,Diourbel,urbain,F,fonctionnaire,instituteur,13,0.7986562859281244
T013670,E02171,IEF021,IA05,Diourbel,urbain,H,fonctionnaire,instituteur adjoint,16,0.6066636490757898
T013671,E02172,IEF006,IA02,Dakar,rural,H,fonctionnaire,instituteur,12,0.6023375052211921
T013672,E02172,IEF006,IA02,Dakar,rural,H,contractuel,instituteur,7,0.7630250329993529
T013673,E02172,IEF006,IA02,Dakar,rural,F,contractuel,instituteur,0,0.8820226060467772
T013674,E02172,IEF006,IA02,Dakar,rural,F,fonctionnaire,instituteur adjoint,19,0.7834123262193854
T013675,E02172,IEF006,IA02,Dakar,rural,H,contractuel,vacataire,17,0.5747570012424974
T013676,E02172,IEF006,IA02,Dakar,rural,H,contractuel,vacataire,7,0.8457741215916414
T013677,E02172,IEF006,IA02,Dakar,rural,F,fonctionnaire,instituteur,20,0.8818372543049888
T013678,E02172,IEF006,IA02,Dakar,rural,F,fonctionnaire,vacataire,10,0.7507904112403939
T013679,E02172,IEF006,IA02,Dakar,rural,H,contractuel,instituteur,0,0.7370721518644842
T013680,E02173,IEF010,IA03,Dakar,urbain,H,fonctionnaire,instituteur adjoint,19,0.8545462458982971
T013681,E02173,IEF010,IA03,Dakar,urbain,F,contractuel,instituteur,0,0.8669584930093309
T013682,E02173,IEF010,IA03,Dakar,urbain,F,fonctionnaire,instituteur,9,0.9377007356058972
T013683,E02173,IEF010,IA03,Dakar,urbain,H,fonctionnaire,vacataire,11,0.9339373611458549
T013684,E02173,IEF010,IA03,Dakar,urbain,H,fonctionnaire,vacataire,10,0.9063511321827538
T013685,E02173,IEF010,IA03,Dakar,urbain,F,contractuel,instituteur,0,0.888134853748907
T013686,E02173,IEF010,IA03,Dakar,urbain,H,contractuel,instituteur adjoint,3,0.8373296482971346
T013687,E02173,IEF010,IA03,Dakar,urbain,H,contractuel,instituteur,2,0.8583599437927562
T013688,E02173,IEF010,IA03,Dakar,urbain,F,contractuel,instituteur adjoint,0,0.8774679704165875
T013689,E02174,IEF003,IA01,Dakar,urbain,F,fonctionnaire,instituteur adjoint,16,0.9592792421299672
T013690,E02174,IEF003,IA01,Dakar,urbain,F,fonctionnaire,instituteur adjoint,12,0.9354602513924914
T013691,E02174,IEF003,IA01,Dakar,urbain,F,fonctionnaire,instituteur,16,0.9224927120743223
T013692,E02174,IEF003,IA01,Dakar,urbain,F,fonctionnaire,instituteur,11,0.9284629431432503
T013693,E02174,IEF003,IA01,Dakar,urbain,F,contractuel,instituteur,4,0.8251246864413643
T013694,E02174,IEF003,IA01,Dakar,urbain,F,fonctionnaire,instituteur adjoint,9,0.9073484611642587
T013695,E02174,IEF003,IA01,Dakar,urbain,H,fonctionnaire,instituteur,12,0.928256562087186
T013696,E02174,IEF003,IA01,Dakar,urbain,F,contractuel,instituteur,9,0.9261695362964341
T013697,E02174,IEF003,IA01,Dakar,urbain,F,fonctionnaire,instituteur adjoint,17,0.8774729523993424
T013698,E02174,IEF003,IA01,Dakar,urbain,F,fonctionnaire,instituteur,9,0.9759430320896465
T013699,E02175,IEF009,IA03,Dakar,urbain,H,contractuel,instituteur adjoint,3,0.8667723911416029
T013700,E02175,IEF009,IA03,Dakar,urbain,F,fonctionnaire,instituteur,12,0.8613943070439433
T013701,E02175,IEF009,IA03,Dakar,urbain,F,contractuel,instituteur,8,0.8945947035157561
T013702,E02175,IEF009,IA03,Dakar,urbain,H,contractuel,instituteur,8,0.7928780129871643
T013703,E02175,IEF009,IA03,Dakar,urbain,F,fonctionnaire,instituteur,12,0.9222401931737215
T013704,E02176,IEF012,IA03,Dakar,rural,F,contractuel,instituteur,12,0.9009948269582732
T013705,E02176,IEF012,IA03,Dakar,rural,H,contractuel,instituteur,7,0.8809884950435621
T013706,E02176,IEF012,IA03,Dakar,rural,H,fonctionnaire,instituteur adjoint,23,0.8698621989171031
T013707,E02176,IEF012,IA03,Dakar,rural,F,contractuel,instituteur adjoint,10,0.9032552864769601
T013708,E02176,IEF012,IA03,Dakar,rural,H,fonctionnaire,vacataire,14,0.9361907708332987
T013709,E02176,IEF012,IA03,Dakar,rural,H,contractuel,instituteur,14,0.7879942559692542
T013710,E02176,IEF012,IA03,Dakar,rural,H,fonctionnaire,vacataire,5,0.9311575442555717
T013711,E02177,IEF029,IA07,Kaolack,urbain,H,contractuel,instituteur adjoint,3,0.8745392975979905
T013712,E02177,IEF029,IA07,Kaolack,urbain,H,contractuel,vacataire,11,0.8706008852718228
T013713,E02177,IEF029,IA07,Kaolack,urbain,H,contractuel,instituteur,8,0.8810452451331948
T013714,E02177,IEF029,IA07,Kaolack,urbain,H,fonctionnaire,instituteur adjoint,14,0.8196048654920802
T013715,E02177,IEF029,IA07,Kaolack,urbain,F,contractuel,instituteur,0,0.6840032330442155
T013716,E02177,IEF029,IA07,Kaolack,urbain,H,contractuel,instituteur,3,0.8026509821418957
T013717,E02177,IEF029,IA07,Kaolack,urbain,F,contractuel,instituteur,5,0.8890129490754857
T013718,E02177,IEF029,IA07,Kaolack,urbain,H,fonctionnaire,instituteur,7,0.9645923855506026
T013719,E02177,IEF029,IA07,Kaolack,urbain,H,contractuel,instituteur adjoint,11,0.8975696205745073
T013720,E02178,IEF009,IA03,Dakar,urbain,H,contractuel,instituteur adjoint,6,0.7421031263558311
T013721,E02178,IEF009,IA03,Dakar,urbain,H,fonctionnaire,instituteur,9,0.9729381878317489
T013722,E02178,IEF009,IA03,Dakar,urbain,F,fonctionnaire,vacataire,10,0.8347272143760237
T013723,E02178,IEF009,IA03,Dakar,urbain,H,contractuel,instituteur adjoint,0,0.8313841525161229
T013724,E02178,IEF009,IA03,Dakar,urbain,H,contractuel,instituteur adjoint,2,0.8968874896259265
T013725,E02178,IEF009,IA03,Dakar,urbain,H,contractuel,instituteur,8,0.7757999216264096
T013726,E02178,IEF009,IA03,Dakar,urbain,F,fonctionnaire,instituteur,24,0.8803382104024826
T013727,E02179,IEF023,IA05,Diourbel,rural,H,contractuel,instituteur adjoint,7,0.6713930500691677
T013728,E02179,IEF023,IA05,Diourbel,rural,H,fonctionnaire,instituteur adjoint,15,0.5163527679751888
T013729,E02179,IEF023,IA05,Diourbel,rural,F,contractuel,vacataire,3,0.6275307765415608
T013730,E02179,IEF023,IA05,Diourbel,rural,H,contractuel,instituteur adjoint,21,0.5754591887707471
T013731,E02179,IEF023,IA05,Diourbel,rural,H,contractuel,instituteur adjoint,2,0.6337200947026128
T013732,E02180,IEF040,IA10,Kaffrine,rural,H,fonctionnaire,instituteur,10,0.6997581780572693
T013733,E02180,IEF040,IA10,Kaffrine,rural,H,contractuel,instituteur,2,0.5923296948097303
T013734,E02180,IEF040,IA10,Kaffrine,rural,H,fonctionnaire,instituteur,7,0.5846678935158831
T013735,E02180,IEF040,IA10,Kaffrine,rural,H,fonctionnaire,instituteur adjoint,9,0.6502648383833233
T013736,E02180,IEF040,IA10,Kaffrine,rural,H,contractuel,instituteur adjoint,1,0.575433637221728
T013737,E02181,IEF029,IA07,Kaolack,urbain,H,fonctionnaire,instituteur adjoint,4,0.8465080454157441
T013738,E02181,IEF029,IA07,Kaolack,urbain,F,fonctionnaire,vacataire,12,0.9033154010401658
T013739,E02181,IEF029,IA07,Kaolack,urbain,F,fonctionnaire,instituteur adjoint,8,0.9487303971807894
T013740,E02181,IEF029,IA07,Kaolack,urbain,H,contractuel,instituteur,11,0.7869788800599624
T013741,E02181,IEF029,IA07,Kaolack,urbain,F,fonctionnaire,instituteur,14,0.8777877967022915
T013742,E02181,IEF029,IA07,Kaolack,urbain,H,fonctionnaire,vacataire,22,0.9125950443187394
T013743,E02181,IEF029,IA07,Kaolack,urbain,F,contractuel,vacataire,0,0.9024800150021255
T013744,E02181,IEF029,IA07,Kaolack,urbain,H,contractuel,instituteur,4,0.8997710868796277
T013745,E02181,IEF029,IA07,Kaolack,urbain,H,fonctionnaire,vacataire,14,0.9398428766589171
T013746,E02181,IEF029,IA07,Kaolack,urbain,H,contractuel,instituteur,11,0.8002022576505003
T013747,E02181,IEF029,IA07,Kaolack,urbain,F,fonctionnaire,vacataire,14,0.8985358315942338
T013748,E02181,IEF029,IA07,Kaolack,urbain,H,contractuel,instituteur,12,0.7755494247202057
T013749,E02181,IEF029,IA07,Kaolack,urbain,F,fonctionnaire,instituteur,3,0.928733155306389
T013750,E02182,IEF050,IA13,Tambacounda,rural,F,fonctionnaire,instituteur,10,0.6798836451585012
T013751,E02182,IEF050,IA13,Tambacounda,rural,H,contractuel,instituteur,11,0.7372165925987398
T013752,E02182,IEF050,IA13,Tambacounda,rural,H,fonctionnaire,instituteur adjoint,4,0.8077420405926407
T013753,E02183,IEF036,IA09,Fatick,rural,F,contractuel,instituteur,5,0.8892710521374153
T013754,E02183,IEF036,IA09,Fatick,rural,H,contractuel,vacataire,16,0.9079865942867571
T013755,E02183,IEF036,IA09,Fatick,rural,H,fonctionnaire,instituteur,19,0.9047025552208391
T013756,E02183,IEF036,IA09,Fatick,rural,H,contractuel,instituteur adjoint,7,0.7875888478874272
T013757,E02183,IEF036,IA09,Fatick,rural,H,contractuel,instituteur,2,0.6756947936756487
T013758,E02183,IEF036,IA09,Fatick,rural,F,contractuel,instituteur adjoint,0,0.8794707075706483
T013759,E02183,IEF036,IA09,Fatick,rural,H,fonctionnaire,vacataire,26,0.9123218223683912
T013760,E02183,IEF036,IA09,Fatick,rural,F,contractuel,vacataire,0,0.7830147206395319
T013761,E02184,IEF048,IA13,Tambacounda,rural,H,fonctionnaire,instituteur adjoint,11,0.6541397710650304
T013762,E02184,IEF048,IA13,Tambacounda,rural,H,contractuel,instituteur adjoint,6,0.610756671730298
T013763,E02184,IEF048,IA13,Tambacounda,rural,F,contractuel,instituteur,0,0.743060154512569
T013764,E02185,IEF018,IA04,Thiès,urbain,H,fonctionnaire,instituteur,1,0.8888189390328759
T013765,E02185,IEF018,IA04,Thiès,urbain,F,contractuel,instituteur adjoint,9,0.8990621858261678
T013766,E02185,IEF018,IA04,Thiès,urbain,H,fonctionnaire,instituteur,4,0.9500142066076283
T013767,E02185,IEF018,IA04,Thiès,urbain,H,fonctionnaire,instituteur adjoint,4,0.9310557230073022
T013768,E02185,IEF018,IA04,Thiès,urbain,F,contractuel,instituteur,0,0.8842705657715714
T013769,E02185,IEF018,IA04,Thiès,urbain,H,contractuel,instituteur,7,0.8599569888060271
T013770,E02185,IEF018,IA04,Thiès,urbain,H,fonctionnaire,instituteur adjoint,7,0.9575056629848283
T013771,E02185,IEF018,IA04,Thiès,urbain,H,fonctionnaire,instituteur,22,0.9214466637244959
T013772,E02185,IEF018,IA04,Thiès,urbain,H,fonctionnaire,instituteur adjoint,10,0.940956895250093
T013773,E02185,IEF018,IA04,Thiès,urbain,F,fonctionnaire,instituteur,10,0.9562925332868012
T013774,E02185,IEF018,IA04,Thiès,urbain,H,fonctionnaire,instituteur,14,0.9371577770617358
T013775,E02185,IEF018,IA04,Thiès,urbain,F,fonctionnaire,instituteur adjoint,9,0.9058179679478336
T013776,E02186,IEF011,IA03,Dakar,urbain,H,fonctionnaire,instituteur adjoint,16,0.8850875869111665
T013777,E02186,IEF011,IA03,Dakar,urbain,H,fonctionnaire,instituteur adjoint,18,0.9472444131937934
T013778,E02186,IEF011,IA03,Dakar,urbain,F,contractuel,instituteur,2,0.8651095331863691
T013779,E02186,IEF011,IA03,Dakar,urbain,H,fonctionnaire,instituteur adjoint,2,0.8558944838679656
T013780,E02186,IEF011,IA03,Dakar,urbain,F,fonctionnaire,instituteur adjoint,17,0.8551987550343985
T013781,E02186,IEF011,IA03,Dakar,urbain,F,fonctionnaire,instituteur,13,0.8410024742937271
T013782,E02187,IEF035,IA08,Louga,urbain,H,contractuel,instituteur,9,0.7732916983681739
T013783,E02187,IEF035,IA08,Louga,urbain,H,contractuel,instituteur,0,0.5251575074099477
T013784,E02187,IEF035,IA08,Louga,urbain,F,fonctionnaire,instituteur,10,0.7639110957860312
T013785,E02187,IEF035,IA08,Louga,urbain,H,contractuel,instituteur adjoint,11,0.786147982837729
T013786,E02187,IEF035,IA08,Louga,urbain,F,fonctionnaire,instituteur,25,0.7464352154256879
T013787,E02187,IEF035,IA08,Louga,urbain,F,fonctionnaire,instituteur,11,0.46356686750052845
T013788,E02187,IEF035,IA08,Louga,urbain,F,contractuel,instituteur,5,0.5246152788570937
T013789,E02187,IEF035,IA08,Louga,urbain,F,fonctionnaire,instituteur,13,0.8449337135449773
T013790,E02188,IEF034,IA08,Louga,urbain,F,contractuel,instituteur,0,0.7726374883121621
T013791,E02188,IEF034,IA08,Louga,urbain,H,fonctionnaire,instituteur adjoint,18,0.6553885706479955
T013792,E02188,IEF034,IA08,Louga,urbain,H,fonctionnaire,vacataire,11,0.7896300857956323
T013793,E02188,IEF034,IA08,Louga,urbain,F,fonctionnaire,instituteur adjoint,17,0.6388247020380919
T013794,E02188,IEF034,IA08,Louga,urbain,H,fonctionnaire,instituteur,17,0.7933657528338633
